Profile_mean,Profile_stdev,Profile_skewness,Profile_kurtosis,DM_mean,DM_stdev,DM_skewness,DM_kurtosis,class
0.9309514092144443,0.43910504650882837,-0.5762738098052,-0.30006912071659647,-0.06507554855299685,0.7712124812663173,-0.9786185697839976,-0.8517995524298568,0
0.26763159293934213,-0.15241189397380084,-0.14325024709510237,-0.17977725576005496,-0.3317811746087813,-0.1647745411265292,0.14195752896401215,-0.21013790442416141,0
1.0564278850203865,0.7270134767309597,-0.47904586562331897,-0.27943485992654926,-0.21322327522476306,0.26963658812083874,-0.6985441690692494,-0.7390220897692324,0
0.12814560769875594,0.7885701227364781,-0.5379236727288206,-0.3337142570941179,-0.3351004553531896,-0.46916335869025744,0.16579271604786214,-0.07741699795014477,0
-0.05610989682210578,0.3606782470958673,-0.3197539788399061,-0.32864200903530444,-0.37683260895484755,-0.7320797421225919,1.1239253629116797,1.1133130165486513,0
-0.3987337688650304,0.7590225614130498,-0.07896586199744578,-0.28884477428311506,-0.3316109550634168,-0.24092092058699643,-0.00029166346254422314,-0.3123918047689264,0
0.9751118193888657,0.7513480058757656,-0.49225682897966805,-0.3310929255300103,-0.11100645029563487,0.604512978073585,-0.8784171919802287,-0.8091521428536236,0
-0.45659913392116885,-0.7273609184497323,1.0050090864625072,0.3864992172813784,0.5069471664113354,1.8177940198411564,-1.352595246143403,-0.9500849003419491,1
-0.39721099610039523,0.7804857921410265,0.14062769258170513,-0.2913184613515873,-0.2962336637422316,-0.16852815558104958,-0.2996890099095117,-0.4936390604113332,0
-0.2196556917439285,-0.7905252734771379,-0.3150378849656759,-0.23507137161683558,-0.30749652232026553,-0.2861576650997891,-0.12516823802206647,-0.3411642526417683,0
-0.5930395736324846,-0.6560880606739208,-0.14235800641300558,-0.15674737538278047,-0.36582507964396477,-0.7230367070298702,0.6537499173126491,0.6794854929390088,0
0.24509455602274088,1.0754177767096358,-0.2066745791783479,-0.35269446251728714,-0.22380525572313023,-0.08014325005326206,-0.7758098734612141,-0.7448495749483692,0
-0.1727542905931637,1.4347001402852981,-0.09351621409285384,-0.33021014104623597,-0.34534199676082766,-0.4068378291325272,0.23859558003823658,-0.07508558743544493,0
0.06388459703114961,0.5482594630806992,-0.18652673077070747,-0.3079392810375315,-0.14700787991589298,0.5898038413305672,-0.8015438387533493,-0.784717601336744,0
0.770755714374819,0.8597584824633193,-0.3150915254394407,-0.2839602982159665,-0.33822114664497116,-0.5481285645487464,0.25757138755219405,0.10154249455095544,0
0.32580151254840756,0.9243439104861176,-0.4515056524187415,-0.36166228567264774,-0.3477534400656802,-0.5048006415976293,0.1564139155337312,-0.09484464798300205,0
0.4729013616121699,0.6617684767128668,-0.2805240943851715,-0.3157662064037755,-0.356519745617075,-0.48303687056037237,0.39431660899020904,0.07230090625642521,0
-0.3299044399035185,0.4592756040991606,-0.23253378843054753,-0.2556776691701428,-0.3774851171272522,-0.5301534767387037,0.9638285437050119,0.6288067787914717,0
-0.03783662364648313,-0.764483856562089,-0.3599560750303283,-0.1762665454014831,-0.39374108179249484,-0.683113513063595,1.4121177876429283,1.1862226313930613,0
-0.43528031521627575,-0.3843393642693563,-0.002000692775634855,-0.1603168505311909,-0.4069898348628656,-0.8672580492666276,2.6194345562486627,3.4815234678628095,0
0.672993702885238,0.821653737872462,-0.49542547873763204,-0.32078779004539937,-0.35425015195032483,-0.6847739117723215,0.36888899221640614,0.34411639690836054,0
1.2074869432722004,1.0702367232035868,-0.8915611246637998,-0.30744245488500554,-0.27793506477012764,0.03888016703738128,-0.3599445312617749,-0.5531200225563881,0
0.39188985053357617,0.15827486741770364,-0.28241929369469676,-0.28298219795840884,-0.3550161397857087,-0.2965623474108408,0.3588380545807309,-0.047981921650683296,0
-0.3411729583618191,0.355234782299008,-0.15237436724756584,-0.31980304181082514,-0.3635838559184072,-0.6413691050093318,0.7359981393548021,0.6315996314088228,0
1.4328573124382131,1.0336265924717416,-0.5723036995277601,-0.33385484098191687,-0.33666080099908036,-0.47486493126982565,0.12108876574467937,-0.11882243787384865,0
-0.11854358017214983,-1.7009048652279672,-0.14727370743550036,0.008325981172834536,-0.2956946352328062,-0.1337677902444562,-0.17695343531630217,-0.4128264990771289,0
-0.12493922578361775,-1.3471978107035318,0.017055762684590844,-0.04676965925958789,-0.388180577322529,-0.7349553352585855,1.3827742260752354,1.387990411475158,0
0.3026553665259522,-0.09025462820212946,-0.5517804617878462,-0.2646990959063482,-0.3488598669578627,-0.5963260946773099,0.2953015945611389,0.1296757881619405,0
1.0673918489257601,0.3459936780602544,-0.48631984525368577,-0.31559724794548805,-0.34511503740093874,-0.4115663235213961,0.08196642816145883,-0.20456432876443464,0
0.1997159276366113,0.11637151743409638,-0.24991347486103593,-0.290618026777011,-0.30565247746603097,-0.37912245352282936,-0.2813850436870796,-0.4283711675569291,0
0.3693528136169749,-0.1460801387243065,-0.18320623093484162,-0.21894082414407287,-0.38191082479777333,-0.680403756871189,1.1115453027173856,1.011526981271097,1
0.4211270876145724,0.9488739913399756,-0.260652192634539,-0.3327795464670084,-0.35620767646753865,-0.5005456745100384,0.14293198838618063,-0.12999477847699967,0
0.5508673271614932,0.6759706154034201,-0.31767180102293296,-0.34956327993453035,-0.3890600448548225,-0.7145599541108743,1.2794684193701835,1.1573752218943818,0
-0.12372100757190958,0.22426032795114456,-0.015987332119138224,-0.23894793294461728,-0.3603780548369782,-0.6412648668459764,0.3696963760316503,0.22426680468302126,0
-0.18706835458073476,-0.5155263804139553,-0.06483891382105283,-0.11969768826113644,-0.37337147860626746,-0.4661194622557724,0.8447993648311308,0.4427429827543555,0
-0.18493647271024546,-0.21913073187009996,-0.055650002923584824,-0.18909405012248123,-0.3872727398490428,-0.7158671263187588,1.1102826234091152,0.981623754958839,0
0.5712724822076052,0.8926190389417574,-0.4241882961441154,-0.35668033518073905,-0.26343803520340253,0.18539675718552165,-0.4309217645114331,-0.6065322260956428,0
0.09616737964141629,0.4312089228886931,-0.32692931465968667,-0.31990935464182635,-0.34633494402396137,-0.6114250603331267,0.22343426626359625,0.08289956858685198,0
0.8950139719690531,0.7673430721073959,-0.633172670267255,-0.3513596139750462,-0.3904218010480866,-0.6722091242393118,1.2144442022220054,0.9723127237079473,0
-0.23244698296686434,-0.2129920089661559,-0.012226733972143885,-0.14465922451043536,-0.28267284155625483,-0.12117082710351192,-0.3863795513372241,-0.5463296118858754,0
-0.6140538377844507,-0.2749731633377482,-0.08586590810893698,-0.1645924466149299,-0.33657569120943287,-0.42773011094239954,0.17546092820143463,-0.06623949696834651,0
0.321842303360356,0.1399125654448841,-0.24204706940251275,-0.18232952459855808,-0.4011172612433634,-0.8621254795039671,2.322028997145504,3.16074256811049,0
0.9787664740239902,0.7896223457171343,-0.5153044020388742,-0.3652064358274226,-0.3991881065994814,-0.8551083409948046,2.315374339705016,3.0657022088302743,0
0.06936657898383641,1.2504343599062007,-0.28485736760593017,-0.35252747852584615,-0.3251142431787722,-0.3406364300340412,-0.23020676708762206,-0.4395761016163498,0
-0.09570198870262152,0.9055413102849041,-0.0228389237983938,-0.2757164231065582,-0.34982444427980364,-0.5209473062906482,0.3277620065619943,0.09521665747405904,0
0.1120042163936226,0.3904552429370271,-0.22850729710357262,-0.24003712168771418,-0.3913296385215727,-0.6597022549577464,1.3210319489335052,1.0513272700379754,0
1.2041368431900028,0.5730479672073887,-0.21887272591712728,-0.34257983211578735,-0.332206723421297,-0.5181464937338468,-0.021263476949590517,-0.1814368738671667,0
0.990948656141072,0.4944083897182254,-0.407170980371152,-0.34771085161193,-0.3752438934016946,-0.6940399116143863,1.1120330316554974,1.0323327935132474,0
-1.0681446761986735,-1.4862272634750289,0.0889789529343063,0.1450014731357464,-0.29090011859822423,-0.16216648483718413,-0.28781280216611405,-0.4820481660064157,0
-3.2478416114975284,-2.6133997563697675,4.973853797778645,5.779868214362487,2.052739045126326,1.8358321974410703,-1.5613411530777006,-0.974305368248731,1
0.9659751828010544,0.787336233772986,-0.3872975701760371,-0.34638179627669297,0.27686710790164715,1.3582996796101345,-1.2367264930428228,-0.9224375791747772,0
0.039520232796986084,0.3305624304746633,-0.055724851844820844,-0.23025005611429508,-0.353228834779929,-0.4595695894237367,0.2700852534617084,-0.038212867738060076,0
0.6154328923820266,0.961535764296501,-0.32097265160721317,-0.3824720364858462,-0.3890033050063677,-0.6348922572377333,1.0934266927547864,0.7643376805285134,0
0.25179475618713587,0.17294081888312013,-0.2863864040003063,-0.31144832790211047,-0.39203888654243213,-0.6182410683703007,1.3033423679540055,0.970977916530191,0
1.2476881442585703,0.49283120678926035,-0.5971922036090729,-0.3118826997453727,-0.3070993434150121,-0.2587789310125498,-0.21447988468367607,-0.42896063322342126,0
-0.3813741593481889,-1.0398330639052835,-0.08252137748368037,-0.03539539440227903,-0.26088474232830855,-0.00021022434257951522,-0.49212587713669226,-0.6172240699515031,0
0.34377023117110317,1.063272745081735,-0.31435679643621917,-0.3726983151823677,-0.2908717486909621,-0.08974733877057975,-0.3822183110825581,-0.5629266118299977,0
0.4695512615299724,0.5526400589786227,-0.530961823626225,-0.2727654473468788,-0.3845492274285844,-0.8031764514940689,1.4054999369606211,1.7257395964908098,0
-0.3521369222671927,0.327484221292806,-0.02408894495555309,-0.2428492508245199,-0.3474130010088816,-0.6367794157596064,0.18285609389670035,0.10482911984497348,0
0.3261060671013346,0.963543352129668,-0.43705133325618,-0.3484638879418753,-0.3285186337128279,-0.431265822273478,-0.003033223445334139,-0.22073839941944473,0
0.6796939030496328,1.226994361168875,-0.46090734233327285,-0.39375156163118036,-0.32990875981335416,-0.4403469718458028,0.13541808810592101,-0.10116840782065895,0
0.6656843936149889,0.05076277335026916,-0.617560302768129,-0.2879658745280025,-0.2857084230923192,-0.20895485934211888,-0.4109664038839367,-0.5480257245274989,0
0.176874336167083,-0.9146802945307173,-0.34506716690340233,-0.2038112079785853,-0.03307427755323125,0.7000525398350174,-1.034909529907797,-0.8653814638872579,0
1.0003898472818105,-0.31540180886394,-0.6576841421745778,-0.1397909501613882,-0.3565764854315994,-0.6075048811497419,0.4056877134965231,0.2209848305271696,0
0.9428290367785991,0.23299356124204879,-0.43414659925315535,-0.3127646147049478,-0.1382699442717604,0.24696226165738627,-0.9367065249391974,-0.8223054104311419,0
0.11230877094654963,0.8326521434557617,-0.3288319189748676,-0.36119844128800804,-0.278474093279553,-0.0014765681559687008,-0.3537512843183219,-0.5393968298197547,0
-0.1279847713128882,-0.12701966763970798,0.16674892756899728,-0.13220399255884885,-0.370023827954597,-0.5719423608452147,0.7138745124654439,0.4266922110118752,0
0.5231528628451322,1.5788527318905956,-0.4630654837226696,-0.376352210381042,-0.2657076288701527,0.060355625706153215,-0.4911505067000988,-0.6294116350621775,0
0.32031953059572077,-0.013935514558418433,-0.25867061537669583,-0.26620903416309843,-0.3008295909241868,-0.3839493530070316,-0.4191939844312173,-0.5070543503362814,0
1.454176131143106,0.6797057778454251,-0.5554957765254609,-0.3684516925918082,-0.38023699945497286,-0.7313084001554374,0.9340015674794544,0.9038472281938136,0
-0.061896433327719616,0.9850436908607832,-0.2114749485770285,-0.33874671181490573,-0.2877794273064428,-0.0223115937576021,-0.3466546554978481,-0.5447944196117063,0
0.04073845100869426,-0.035236382245843835,0.22912269808834265,-0.18772267621345445,-0.3882089472297912,-0.7846585894369866,1.4041801733331516,1.5809856483155806,0
0.6897442032962253,-0.10855417259629338,-0.368124460735993,-0.29217242166752,-0.3375118986241117,-0.5338233825325467,0.10055909341253601,-0.08910241223282876,0
1.1377439506519074,0.34892403684595863,-0.4185371208246455,-0.26771787477322756,-0.3494556353157428,-0.3314496853409149,0.30382947209415,-0.0559631641460485,0
-0.9186083907114948,0.7619321456792948,0.5570733827609311,-0.16658278102154886,0.1039524403482554,1.2624224573241343,-1.1456740274216215,-0.9052318799530402,0
0.8210072156077813,-0.6508416323154169,-0.31453232392337144,-0.14487459380258857,-0.3647753925663067,-0.6708032351748641,0.4337428210384599,0.3303209417833199,0
-0.2729527385061612,-0.1912539571823688,0.05092354805282615,-0.16641845716129122,-0.37927242213303186,-0.5604373930302431,0.7979554092429143,0.4330942529598979,0
0.44914610648386044,1.0591037333389095,-0.49794836106304896,-0.34858922362114136,-0.33856158570176975,-0.572960676771694,0.26980590936388943,0.12096824255758258,0
0.12479550761655844,-0.7738663856509869,-0.06206344740121064,-0.18698626752741165,-0.3461647244785968,-0.30295654558544594,0.19858907976439943,-0.1547919167729331,0
0.05292063312577602,-1.206175710918154,0.022637180200433177,-0.11275420207542534,-0.3325755323853578,-0.42062761642005675,-0.09844452735123563,-0.3150668156276824,0
-3.409255524548862,-2.4259654920522307,4.896740652502705,5.547718827026854,4.545121705237738,2.879713791827685,-1.903799931654925,-0.9950051723018436,1
-0.6429865203125199,-1.5738289140042965,0.6667713940606165,0.31084157736243634,-0.22201795071735053,0.17636775648425046,-0.662408306323081,-0.715036545602983,1
1.0198813386691412,-0.013852282036591028,-0.40657524724322386,-0.3581759557155084,1.5907065138883394,2.641436405851108,-1.6830593016570965,-0.99558082576855,0
0.4853880982821787,0.9936072441430075,-0.3813682329947959,-0.2986312187214965,-0.4014860702074242,-0.8092274637284347,1.9562383544151258,2.2044847424231655,0
-1.6005060347151467,-1.6467718379713694,0.6389037140061089,0.45015077657137376,-0.3261071904079754,-0.3467448027394625,-0.07747950641437087,-0.3088636448559486,0
0.7131949038716078,-0.2895098001417341,-0.4023249488072497,-0.20492897201396051,-0.3057092173144858,-0.26674212022229093,-0.24904140376194744,-0.45066542390978204,0
-0.5433971815053764,0.17848357933615475,0.1384957079015867,-0.16691408806257785,-0.2857367929995815,0.007126128082199717,-0.3054862139156616,-0.518527564091871,0
-0.3551824677964631,-0.034079292951431035,-0.03575431756169162,-0.2393125226740834,-0.3686904416685951,-0.5053866181442798,0.5563372421024211,0.21477158779741767,0
0.48295166185876237,-0.15701393666271352,-0.12413095199937085,-0.1820543510760216,0.6889685786068509,1.9911466530343054,-1.4864776621202849,-0.9762915984406959,1
-0.29457611176398135,-0.12038474995635119,-0.13282202170685775,-0.202622173277918,-0.044961274464268446,0.6569039453332383,-1.0640153275851234,-0.8764656670182249,0
-0.12280734391312845,0.5892772114915115,-0.14798611146038132,-0.24201176315246462,-0.35938510760777503,-0.33487156016618835,0.48129414548341204,0.07655345953270654,0
0.10134480704117604,-0.5487859651992882,-0.41528188823306944,-0.233408274689918,-0.33541252446879555,-0.4418039276051732,-0.154294831684211,-0.35439912816571223,0
-0.561365900128072,-0.7525947493023856,0.1022744446322808,-0.15403601766394584,-0.3586474896796534,-0.4647908776497333,0.254560933839001,-0.07126044972171461,0
0.7418230318467499,0.4172965636094083,-0.37334507806828543,-0.3148768966783601,-0.370194047466031,-0.7417334979477617,0.8169537750719084,0.881851476612063,0
0.3017417028671711,-0.2121612868463555,-0.23621634595695226,-0.2349101026838503,-0.31544010015389123,-0.37675005174347054,-0.21854198348842638,-0.391684758146188,0
-1.106213995314554,-1.2482915817807596,0.3853030558180353,0.12559941812029404,-0.3723217915286094,-0.6763217335478448,0.6192039240950687,0.47118781906349244,0
0.5596994091963775,1.26732266471391,-0.7367431751938571,-0.34559828233721607,-0.2619344294059666,0.2258057989281751,-0.4043193155196894,-0.5922147607027288,0
1.1581491056980193,-1.0170557001481138,-0.39731899017361855,-0.14416402212909252,-0.3430440331868153,-0.4982047955403879,0.047443085137104796,-0.17976305326514147,0
-2.9597330044285446,-2.383723800610637,3.501487386314494,3.6831008030827297,0.7290552769086924,1.861881238552032,-1.4233431567559602,-0.9603236711019346,1
1.1538853419570407,-0.28800031414678023,-0.43686949003885817,-0.2244513787120569,-0.2603740837261454,-0.038626787223873485,-0.5991950189612906,-0.6764785528381749,0
0.42021342395579125,0.26692335078882534,-0.21704073654038267,-0.32742864354618334,-0.25089853015389113,0.08002193601151027,-0.4769466424544258,-0.6061475016722864,0
0.9324741819790795,0.17794022832654796,-0.5434183673747717,-0.2889358680896884,-0.29214839512850904,-0.01759045374938025,-0.26482662282477576,-0.4983249086117772,0
0.35534330418233084,0.5612333316898168,-0.33828595990158733,-0.29795163748711284,-0.2107550921393166,0.284578941781095,-0.711728118600559,-0.7456017542148347,0
0.1251000621694855,-0.338050354817909,-0.23929858299248874,-0.13920536282295903,-0.3950177282300418,-0.7063634113636519,1.5067720354549388,1.351097028669285,0
-0.11519348008995235,-0.02100146114146046,-0.0460709518925023,-0.24895319656064707,-0.3596120669676639,-0.4791950240824844,0.32760755177828915,0.009793867052542999,0
-0.6627825662527778,-0.4997387364190615,-0.13704667000774437,-0.1559516005521993,-0.25041624152685105,0.04903898067768637,-0.5905415499339849,-0.6753217701800738,0
1.1654584149682683,1.5918306133606057,-0.6361902058426628,-0.3691487353248317,0.013594242287180562,0.8169966230291671,-1.0954488385782926,-0.8840841021470737,0
-1.1729114424055767,-1.791642636688645,0.22533429287162687,0.3617133948000369,-0.33762537828709094,-0.45942793580389846,-0.04002554294720889,-0.2678374206579675,0
-0.5132462807655991,-0.6603333343098587,-0.10105498540978476,-0.19069772707639987,-0.37609499102672594,-0.5251602626536753,0.7663916378342654,0.3954926794445637,0
0.5478217816322227,-0.5794763340656753,-0.19838703199761296,-0.14424487458463717,-0.3442639397759074,-0.29725609113470436,0.1270171192098621,-0.22068665977917928,0
-1.0541351667640295,-1.1114398571756472,0.17871015735947154,-0.02986855121241389,-0.3671584659299666,-0.6590609508081594,0.694629265056285,0.5356237558676779,0
1.2793618177629829,0.23643965594913388,-0.6388051935062271,-0.3033522375341762,-0.2981911882594454,-0.0034955313135828013,-0.2463896968766454,-0.4894160284366369,0
-1.1363648960543313,-1.7582689732534091,0.33034381436119087,0.3432667399966299,-0.314362043168971,-0.3182863542533859,0.00020453913032110672,-0.2355893915762364,0
-0.7839952783177413,-0.722143454003416,0.23647133115305935,-0.09058273080664413,-0.3636122258256694,-0.5923909632815222,0.4694111906850719,0.2243622938452129,0
0.25331752895177106,-0.8997521816649529,-0.025685497633251033,-0.17259879845370668,-0.3898260327241368,-0.6658322598863743,1.3580137727946526,1.196634701777286,0
-0.7486669501782042,0.2148888174241993,0.2095740198064326,-0.168950335551936,-0.37357006805889414,-0.7107881244800393,0.7162363301222565,0.6509667172404564,0
0.40742213273285544,-0.1762223516697219,-0.35261602271210696,-0.2048809336798316,-0.3332847804062173,-0.38403602262897923,0.0301383681378806,-0.20658816000039493,0
-0.10422951618457875,0.11186269411745872,-0.4158478941965238,-0.3399304110126181,-0.3697401287462532,-0.6406530834545745,0.5928447614499507,0.36528794596420255,0
-0.9557640461685942,-1.1511446679397173,0.09659540773232325,0.1331640553949558,-0.22476983304507123,0.17058841873816283,-0.6608444194585118,-0.7127209988117911,0
0.052006969466994894,-0.1342422867752039,-0.16544227649605123,-0.17671138493472277,-0.3686053319128781,-0.48273308877428095,0.7260563998361931,0.361936666657529,0
-3.623966484362428,-2.521096920936924,5.609767155561193,6.944407837898799,1.2721690421220568,2.054198887747033,-1.5195704459623858,-0.9719369740314548,1
-0.8312012340214331,0.0005831374389425147,0.1574165527930772,-0.16243619603085016,-0.35785313186914647,-0.6597685414558476,0.31979071578842416,0.22990096475033767,0
0.5971596192064039,2.026701733822898,-0.4039250700604617,-0.4191441409522827,1.8299784264226338,3.0301057985126194,-1.6761897098372898,-0.9942104109641536,0
2.0035925446234937,-0.4633313399204074,-0.9152209485529773,-0.18843107772446568,-0.3079504410739738,-0.06738304883499685,-0.1704145497220579,-0.43922862291406756,0
0.8234436520311977,0.41251440688895713,-0.38427595569156153,-0.3176486173410575,-0.35725736354519666,-0.6802918320215593,0.5078403046581828,0.4395926694199893,0
-0.4517262610743361,-0.7736987208408387,-0.13020596544430493,-0.14524912736734488,-0.2635798848075744,0.1615068336246138,-0.40521692926615915,-0.5867375295113849,0
-0.13438041692435612,-0.3163888338152168,-0.21254779940531882,-0.21729044159682662,-0.32857537352735233,-0.49440318680557077,-0.0671216674377245,-0.23446247346883495,0
0.5313758357741624,0.23355479768663331,-0.6827546219907652,-0.2615683136322336,-0.37056285643009185,-0.7433957826321662,1.1041645279430377,1.1992071792621934,0
0.894404862863199,0.7822068009144726,-0.6506695736422005,-0.2835608209965485,-0.3354408943760578,-0.5492742870691005,0.026495493759283173,-0.13722255414617388,0
0.8082159243848456,1.1043547825636335,-0.5890055896911107,-0.33753384764385735,-0.3623639492953846,-0.6302169122320701,0.4059639916590739,0.21367485336099454,0
-0.23305609207271843,0.8733063217012207,-0.10214305883949722,-0.30261890242080614,-0.3093405671745001,-0.19140886746517094,-0.16601140262519098,-0.4098611342993306,0
0.24539911057566793,1.750924990201114,-0.24163188345144454,-0.3392248210658691,-0.3685769619716855,-0.487174510649046,0.6954567391253192,0.3264013551700312,0
0.956533991660316,0.6080084467758862,-0.33757814887869136,-0.32772440321221646,-0.3777971862767886,-0.528805359546869,0.7180518254113831,0.32320365261504486,0
-2.581171695140229,-0.12512019469632138,2.26584540992557,1.1414865875056497,5.547799817382147,1.716032714712708,-2.2390166173749555,-0.956861316747938,1
-3.280733503213649,-1.759247240347686,3.9773885717838082,3.6443037487956436,5.802391487981335,2.753272851398269,-2.137211788049228,-0.9812173700359874,1
0.35321142231184155,0.5338964416948541,-0.4952655601264703,-0.3633413283082111,-0.305964546581637,-0.13829671173482275,-0.2661541119877233,-0.4897246318295292,0
0.7470004592465096,0.5641031073823015,-0.45092313721181115,-0.331474030868842,-0.28789290700335246,-0.04737577292514581,-0.33543914337814756,-0.5353350556406633,0
0.8730860441583059,-0.012151365333209601,-0.6618496876469756,-0.25061611805866596,-0.35728573345245884,-0.7073437268319335,0.4832968681073077,0.5090821786281515,0
-0.3701056408898883,-0.4317862579883867,-0.2179215590966119,-0.145090443821807,-0.33632036194228176,-0.24907664777997188,0.0733778082700857,-0.2586635332012889,0
0.37940311386356734,-0.20279314472594923,-0.02498091120413656,-0.23595921727297656,-0.3445476389842512,-0.3692984863382629,0.1707866465671866,-0.13840566239651553,0
1.3682917472176797,-0.2746070562727196,-0.6652933705366908,-0.24494875648310446,-0.36931457993373756,-0.7508812997084608,0.8399330941750262,0.9586986657879951,0
0.8118705790199701,1.0552212261270684,-0.24305154399315007,-0.31763876138235053,-0.3364054716979988,-0.5955711240268065,0.007421606942800247,-0.0687812232382658,0
-0.6968926761806067,-1.0413387460120724,0.12209845867467953,-0.01794354273047002,-0.3713004743921439,-0.5686036096789036,0.8006363815511561,0.5496892136004036,0
-0.1432124989592404,1.7470900834691792,-0.3548509885680993,-0.43295255976497554,0.1983107970298228,1.4140008721403563,-1.2226785622870933,-0.924743894095137,0
-0.2446291650839461,0.18162139543094213,-0.14019172318276665,-0.27349412208292606,-0.40211020847256657,-0.8343161949916607,2.2613701591658595,2.7831993227596503,0
-0.6362863201481249,-1.0262017641753083,0.2893851143729493,-0.053976522590404634,-0.3507890216017447,-0.5480331702348471,0.3744811931210703,0.16127534765525559,0
-0.2735618476120153,-1.325534647145981,-0.09074692148722052,-0.05975054542275593,-0.37022241737329326,-0.6531895690257729,0.7556946618094066,0.5740373905042436,0
0.6854804395552467,1.2641284040627008,-0.4560047220150191,-0.4225291282936598,-0.30658868484677937,-0.3406256544976227,-0.25868365056188464,-0.42818543279464866,0
-0.4544672520506795,0.2716388379027236,0.17929781161589112,-0.14894288254108487,-0.35589560735193265,-0.7626816389468521,0.7185478455794355,0.964903559189585,0
0.8609038620412242,0.9400044902950982,-0.5735294878297567,-0.3671074808158354,0.5167631590743187,2.0772627719372396,-1.3676403728445186,-0.9572590936038115,0
0.756441650387248,-0.1339056024855545,-0.3161123175460309,-0.24954110014422073,-0.32715687748563343,-0.4117739277384387,-0.17112662323038627,-0.3647467874217066,0
-0.526951235647316,-1.6643640316059092,-0.0372610101809112,0.06029288919026038,-0.3282633044117464,-0.3722712822087339,0.04297583791129285,-0.22230465893062565,0
1.5610747792204986,-0.33116704309125417,-0.3275705407814926,-0.2110425906596018,-0.3514982696226041,-0.3508740314382447,0.22461620750104128,-0.13475372709692254,0
-1.0449985301762181,-1.190933672792427,0.17360871184049814,0.0013207829269336912,-0.3267596986143105,-0.49492604171853444,0.023092134948726507,-0.16847628161286884,0
0.8688222804173273,1.4606310354708405,-0.4189422072464872,-0.36504472216110184,-0.3344479471468546,-0.42563275447331644,0.19708912813627477,-0.04849163015570468,0
0.3099646757962013,-0.2918685279163854,-0.5146109649411588,-0.21308323668000606,-0.3561225667118216,-0.43028718476885125,0.3492858708221659,0.01926223614908513,0
-0.10818872537263033,-0.8308509962820669,0.02274655981246696,-0.10906844804837684,-0.33901550442154754,-0.45232083728210587,0.09615781938795763,-0.15811533196897426,0
0.9282104182381009,1.2462793785630182,-0.580461354131181,-0.38894334217155285,-0.31657489702119673,-0.42858499464700295,0.009770000175118579,-0.15725607155955112,0
-0.16696775408754985,-0.5010160785575758,-0.036527272709732744,-0.14678904677957147,-0.32900092233986805,-0.45507644394694313,-0.05780766102138318,-0.24816047945670683,0
0.5036613714578013,0.8622601388149393,-0.49021387165908004,-0.3257816421396513,-0.07696254512472976,0.5359575572408433,-1.0179587445647282,-0.8614868939942448,0
1.5516335880797603,-0.24631993075581188,-0.6038633618322051,-0.24769938627942015,-0.3029005951383103,-0.22456572512461367,-0.3109551577866241,-0.5068876521924287,0
1.0369363936330558,-0.20665743185417856,-0.5186135410791612,-0.2268282693998117,-0.11540378805889379,0.5662758730713321,-0.9338643130645493,-0.8360059784882391,0
0.2466173287873761,0.07414222845076437,-0.4162224545892124,-0.24932109868604638,-0.3139081244491931,-0.2694964623794703,-0.12922776068663624,-0.3691623689116872,0
-0.014995032176954819,-0.6224350080098412,-0.46546378733065064,-0.17329110087738622,-0.3884075366824179,-0.5731223673422833,1.212234731476789,0.842942746437774,0
